user_id,book_id,review_id,rating,review_text,date_added,date_updated,read_at,started_at,n_votes,n_comments
01ec1a320ffded6b2dd47833f2c8e4fb,21411902,bbcecd2830a4b4f154eebfb095de4184,5,"4.5 stars!! ""Come in. Sit anywhere but on the bed. Don't look cute, don't get undressed, and don't touch my underwear."" 
 I really loved the latest book in the Wild Seasons series! It is very, very funny, had really hot scenes and a wonderful storyline. Harlow is a funny, smart-ass, modern and smart heroine. Finn is another nuanced, sexy and loving leading man created by this fabulous writing duo. This is not a cliched contemporary romance story but instead has some very serious themes woven into the story. 
 Harlow and Finn have lots of miscommunications throughout the story but their scenes together are fantastic and their chemistry feels real and genuine and never forced. I truly thought that the authors could not top the first book in this series but Harlow and Finn are every bit as addictive as the characters from Sweet Filthy Boy. 
 These two are at opposite ends of the spectrum personality-wise but their banter and sexy times are hilarious and very, very hot. Don't miss this book. It is a wonderful, passionate and very funny read with lots and lots of heart. Can't wait for the next book in this series, Dark Wild Night, which will give us Lola and Oliver's story and is scheduled for release in 2015! 
 (Thanks to the publisher for an ARC in return for an honest review.)",Mon May 26 00:43:46 -0700 2014,Sat Nov 15 13:33:36 -0800 2014,Wed Nov 05 00:00:00 -0800 2014,Mon Nov 03 00:00:00 -0800 2014,8,0
01ec1a320ffded6b2dd47833f2c8e4fb,21399799,7610160a7ea3b4a4c80aaaaa7efaf272,5,"Deviant, dark and delicious!! I need more Fiona and Deacon as soon as possible. Full review to follow.",Wed May 21 00:35:42 -0700 2014,Wed May 21 00:40:26 -0700 2014,Tue May 20 00:00:00 -0700 2014,,2,2
01ec1a320ffded6b2dd47833f2c8e4fb,21860945,a024d0019e98adebc2ec2bb52f381211,4,"OMG!!! Expect even MORE surprises and twists from E.K. Blair!!! Never in a million years did I see these developments coming. A tense thriller but with the deep, unbreakable love between Declan and Elizabeth at the center of the story. 
 ""I never gave up on life 
 because of him 
 I kept going 
 because of him"" 
 Hush is the last installment in the very dark story of characters that I will not soon forget. If you have waited until all the books are out in this series, well, wait no more! I highly recommend this highly imaginative and incredibly twisted series. All of the hype surrounding these books is very well-deserved, in my opinion. Nina/Elizabeth, Declan, Bennett, Pike...I grew to care deeply about each and every one. I will never forget this conclusion to this series. While I am saddended that this is the end of the series, I cannot wait to see what E.K. Blair dreams up next. 
 If you have read the first two books, you know that Elizabeth has lived through unimaginable suffering. BANG, the first book in this series, is one of my top favorite books ever. The emotions, the thrills and the incredible darkness in that book left me reeling. The characters have come full circle here, and although the author certainly stays true to the dark nature of the series, the ending was perfect for these characters. 
 ""We are monsters and lovers, animals and killers, but nothing can extinguish what we have when we're together."" 
 As I was coming to the ending of HUSH, I thought, ""Where is the author going with this? There are only a few more pages left! GAH!!"" E.K. Blair never takes the easy way out and she remained fiercely honest to each of her characters in this series. Sympathies will be challenged and emotions will be tested in HUSH. I am being vague because there is an incredibly risky and very surprising conclusion to this series and it must be experienced first-hand while reading, without knowing any spoilers. Don't skip to the end!! It has been days since I finished this book and these characters are still filling my head and my heart. Don't miss HUSH and don't miss the BLACK LOTUS Series. You won't soon forget these stories. 
 ""The ugliest parts of you are your darkest. And trust me when I tell you that I want to love all of your darkest parts."" 
 (ARC provided by the author in return for an honest review.)",Sat May 17 06:05:50 -0700 2014,Fri Apr 08 07:50:38 -0700 2016,Fri Apr 01 00:00:00 -0700 2016,Fri Mar 25 00:00:00 -0700 2016,17,0
01ec1a320ffded6b2dd47833f2c8e4fb,21860884,e2fca7965f8be1d3435ae488501c0cc0,5,"OMG WHAT DID I JUST READ??! This review is totally spoiler-free so you will just have to go in to ECHO completely blind. That being said, this is without a doubt one of my top books so far this year. If you have read BANG, you know that things ended quite abruptly. Anything I say here about any of the characters that appeared in BANG might give the plot of ECHO away, so...if you like dark, twisty, psychosexual thrillers, than ECHO should be at the top of your must-read lists. And yes, I was up all night reading this one. 
 E.K. Blair is an enormously gifted writer and I will read anything this woman writes. I cannot describe what goes on in ECHO other than to say, ""READ THIS BOOK!!"" You will be thrilled, heartsick, turned on, and excited all at once. Your emotions will run rampant after reading this book. If you thought you knew the characters at all in BANG, trust me, you are wrong. 
 ""Did you know it was possible to have feelings with no emotions? You can, and I'm proof of it."" 
 Well, that's about all I can say, folks. I can't really describe what ECHO is, so please make sure you grab this one as soon as it is released on May 12th. You will be once again immersed in a dark and twisty world of E.K. Blair. And that's a great place to be. 
 (ARC provided by the author with thanks.)",Sat May 17 06:05:49 -0700 2014,Wed May 06 08:06:56 -0700 2015,Wed May 06 14:43:39 -0700 2015,Sun May 03 00:00:00 -0700 2015,18,5
01ec1a320ffded6b2dd47833f2c8e4fb,21473305,549d88f511d872e532a5129106414b56,4,"I really liked this book, it is funny, dirty, and is the kind of book that you can't look away from. The author's warning caught my attention, there is a TON of swearing in this book but it is also really funny and not at all what I expected. 
 This is not your typical high school drama, Bronagh and Dominic fight like cats and dogs which is kind of like their foreplay. She is also feisty, likable, curses all the time, and has some body issues. I loved her! The relationship between the two main characters is unpredictable and fresh. I also absolutely loved all the Slater Brothers and look forward to reading more about their exploits. 
 This book is written in Irish dialect which the author explains right out of the box. I enjoyed it but it might be a little much for some readers to digest. This book is also hilarious and contains more F words than I think any book I have ever read. Dominic has some very endearing characters and totally hot sex scenes. I guarantee this book is different from any book you have read so far this year! Give it a try if you love strong heroines and gorgeous, Alpha fighters. There is also a ton of action, making this a fast-paced, sexy and funny read. I'm looking forward to reading more from Ms. Casey! 
 *ARC provided by the author in return for an honest review*",Sun May 11 00:20:06 -0700 2014,Mon May 12 09:41:09 -0700 2014,Sun May 11 00:00:00 -0700 2014,Sun May 11 00:00:00 -0700 2014,2,0
01ec1a320ffded6b2dd47833f2c8e4fb,21843117,c3aeae42ded660fb4ac1908ae7caf29f,5,"Add this to your summer reading list! Liam Wilder is my new obsession! Scoring Wilder is the perfect summer read - sexy, funny, swoon-y and fast-paced. I fell in love with Liam (and Kinsley a little bit) from the beginning, and Liam didn't let go of my heart for the entire book! This story is the perfect combination of a smart, strong, witty heroine, a sexy, good-hearted bad boy, and a yummy story that is head and shoulders above most books in the genre. 
 Even if you are not a fan of New Adult books, you will LOVE Scoring Wilder! Liam Wilder is a famous professional soccer player with a bad-boy reputation. Of course, much of it is due to the ever-present media and some undeserved bad press. Kinsley is a smart, driven, talented and FUNNY rising soccer star who immediately falls in lust with her new soccer coach. They are acutely aware that they are forbidden to be together, and Kinsley has some very, very funny moments when she is struggling to fight her growing attraction to her soccer coach. 
 Oh - and Kinsley's previous relationships ended VERY badly so she doesn't trust anyone, let alone a tattoo-covered, world-famous soccer star. But Liam turns out to be a total sweetheart, romantic, honest, open and giving. But will Kinsley come to her senses in time? 
 Scoring Wilder has plenty of steam, hilarious, laugh-out-loud moments, plus a gorgeous soccer-playing hero. What's not to love? If you are looking for a perfect summer read, Scoring Wilder is for you! 
 (ARC provided by the author in return for an honest review.)",Wed May 07 21:52:35 -0700 2014,Fri Jul 04 13:13:58 -0700 2014,Tue Jun 24 00:00:00 -0700 2014,Sun Jun 22 00:00:00 -0700 2014,0,0
01ec1a320ffded6b2dd47833f2c8e4fb,21010103,4a87dd092b17626e4c7ff591ed28956a,4,"4.5 Stars!! 
 Reviewed by Cathy: 
 Push is not our usual read, which by the way I loved. This is a f*d-up love story, to say the least. You might think you've heard that before, but honestly, you have never read a story like PUSH before. I won't go into detail about the plot because this book is best read without knowing too much about the storyline. Going in blind to this book is so much more thrilling! 
 Emma is moving on from her past and horrible stepfather and two brothers who were manipulated by him. She's had a rough life. She is starting over on her own, which is very freeing for her. She meets David they day she moves into her in apartment. He is the handyman for the building and was ""sent"" by the owner to fix her kitchen, which is a mess. She opens her door hesitantly, unsure of whether he's telling the truth or whether he is just a psycho. My anxiety attack began when she opened the door. You will need tranquilizers for this story!! It does end with a cliffhanger and I told myself, ""No! It can't end like this!"" But PUSH is so well-written that it is like a breath of fresh air. Get ready for a love-hate relationship with one of the characters. This is an excellent summer read! PUSH should be receiving more attention and acclaim because it's that good! Don't miss this one.",Sun May 04 15:05:55 -0700 2014,Sat Apr 11 09:08:02 -0700 2015,Fri Apr 10 00:00:00 -0700 2015,,3,2
01ec1a320ffded6b2dd47833f2c8e4fb,17936925,acddd511c0ca6cf17cbaf2bb358995bb,4,4.5 stars!! Review to follow on release day.,Thu May 01 23:48:14 -0700 2014,Sat May 03 07:45:30 -0700 2014,Sat May 03 07:45:30 -0700 2014,Thu May 01 00:00:00 -0700 2014,0,0
01ec1a320ffded6b2dd47833f2c8e4fb,22021942,f5ad8949fcd0ce773f0a8b109bd9065a,4,"4.5 Stars - very very addictive - really loved Naz, in all his dark and tortured glory. He is my favorite part of this story and is a very, very complex character. For all of his very, very bad equalities, and there are many, he really loves Karissa and will let nothing stand in the way of keeping her safe. This is a very twisty story that begins in Book #1 and is part intense love story and part suspense story. 
 Torture to Her Soul was a tiny bit slow for me midway through the story only because I have such high esteem for J.D. Darhower and her storytelling abilities. But the characters and the story are really fantastic and Mafia romances are one of my favorites genres. So I completely loved Naz, even when I hated him. 
 This entire story is solely from Naz's POV and is a fascinating look inside his very dark mind. I could not wait for this conclusion to the incredible story from Monster in His Eyes and it did not disappoint. A must-read for all fans of darker romance. 
 Favorite quote: 
 ""I'm not a good man,"" he says, ""but I'm trying. I'm trying. I can't make you any promises of perfection. I can't promise I'll be what you deserve, or what you need, or even what you always want. All I can promise is that I'll love you until the day I die, and I'll spend every moment I'm alive trying for you."" 
 *ARC provided by the author in return for an honest review.",Thu May 01 22:16:15 -0700 2014,Sat Nov 22 15:03:48 -0800 2014,Wed Oct 01 00:00:00 -0700 2014,Sun Sep 28 00:00:00 -0700 2014,6,0
01ec1a320ffded6b2dd47833f2c8e4fb,18781543,e7683919f9f1b65576c930d0ed5c8a54,4,"Until Nico is the fourth book in a series but it can be read as a standalone (I have not yet read the first three books and I still thoroughly enjoyed Nico!!) All of the other characters play a role in the story but the author did a great job at making this purely Nico and Sophie's story. I absolutely LOVED the dirty-talking, possessive and sweet Nico! I was surprised at the quick way they met and fell for each other, as I am not usually a fan of Insta-love. But it worked perfectly here. 
 """"You know, the moment I saw you, I knew you were the one for me,"" I say gently, watching her eyes get big. ""You're mine, Sophie. Every beautiful inch of you is mine."" 
 Nico is the love-'em-and-leave-'em type. He is also very family-oriented, sexy as hell and willing to take his time (sort of) with the shy and closed-off Sophie. The sex scenes are AMAZING and off-the-charts steamy! 
 ""I know what I want. I always get what I want. And that's the last thought in my head before I fall asleep."" 
 Until Nico has really strong characters, a very sweet storyline and because Nico is a bounty hunter, there is of course lots of action thrown in. I really liked this story and am looking forward to reading the first three books in this series!",Tue Apr 29 08:06:29 -0700 2014,Sun Jun 08 22:31:07 -0700 2014,,Sat Jun 07 00:00:00 -0700 2014,1,0
01ec1a320ffded6b2dd47833f2c8e4fb,22229083,d4eab9e90bcfbf4a4eb77c8280a6250d,5,"""Someone special once told me to dare to dream. For without dreams, we have nothing to look forward to. I'm starting to believe her."" 
 The Resistance completely took me by surprise with its perfect writing, passionate and heartfelt characters, and absolutely fantastic sexy times!! This is the first book I have read by S.L. Scott and I can't wait to read her other novels. 
 I went into this blind and was drawn right into the fast-paced story of Holliday and Jack. Thank God for a smart, strong heroine! I am so tired of weak, cookie-cutter heroines and Holli was a breath of fresh air. She created her own business and the corporate side of this story was very realistic and not over-dramatized like many books have done lately. So thank you, Ms. Scott, for that. Holli doesn't need anyone, she's lonely but wrapped up in growing her business. So Jack Dalton is the last person she expects to fall for when she attends a convention in Las Vegas. 
 They have immediate chemistry but he is actually a very sensitive, lonely guy who also looking for a deeper connection than his usual parade of one-night stands. 
 Trust me, this book is so well-written that I lost myself in the words and read this in almost 1 day. I wish I would have read The Resistance slower! The storyline is also rich with other characters, and of course, lots and lots of hot sex. 
 I must feel that the main characters are emotionally connected to each other, and the author succeeds on all levels. I as a reader also must feel a connection to the characters and I really cared about Jack and Holli. Their dialogue is witty, they both grow emotionally during the story, and I can't say anything negative at all about The Resistance. I absolutely love a rock star story that explores the perils of fame and excess, and this book also does that perfectly. A must-read by an author to watch!",Mon Apr 28 08:16:46 -0700 2014,Fri Aug 15 10:42:29 -0700 2014,Thu May 01 00:00:00 -0700 2014,Tue Apr 29 00:00:00 -0700 2014,5,1
01ec1a320ffded6b2dd47833f2c8e4fb,21981841,e103ecca3cc05a152fe0795490380a0a,5,"4.5 - 5 UNFORGETTABLE STARS!! 
 If the mark of a good book is that you can't stop thinking about it, then CORRUPT is a winner. I love dark books but even I was close to not finishing this one due to the darkness and rage that filled the early part of the book. But what a story!!! Dark, sexy, thrilling, action-packed...and filled with twists and turns that took this cynical dark romance reader by surprise. 
 Let me be clear that if Penelope Douglas wrote a grocery list, I would read it. BULLY is one of my favorite books and her new contemporary romance MISCOUNDUCT is one of the best books I've read this year. So there's my disclaimer! 
 If you are looking for a gripping, edge-of-your-seat book, then CORRUPT is for you. It is rough, it is scary, it is sexy...but it is ultimately incredibly thrilling and emotionally satisfying. And the sex scene near the end of the book? Holy moly. Kudos to you, Ms. Douglas, you thrilled even this jaded erotica reader. 
 AS I was reading, I couldn't help but fear for Rika and the dire circumstances she found herself in. But she's an unusual female protagonist in that she literally could give as good as she got, and she never, ever once cowered or allowed herself to be overpowered by the ""Four Horsemen."" I still think about all of these characters weeks after finishing this book. And that to me is what makes a good book great. 
 CORRUPT is not your average dark romance. It is really a stand-out book. Highly, highly recommended. 
 FAVORITE QUOTE: 
 ""Redefine normal. None of us know the full measure of our power until we start pushing our boundaries and pressing our luck, and the more we do, the less we care what others think. The freedom feels too good.""",Fri Apr 25 09:40:56 -0700 2014,Tue Dec 08 10:50:10 -0800 2015,Mon Nov 16 00:00:00 -0800 2015,Fri Nov 13 00:00:00 -0800 2015,24,0
01ec1a320ffded6b2dd47833f2c8e4fb,20622081,c7ee5d4c3ea4eb63dc5f4db1d8096406,4,"4.5 stars!!! 
 What an addictive and enjoyable story! Nicola Haken is a new author for me and I will definitely read more of her books. Being Sawyer Knight is not only an incredibly hot and sexy story, it is also filled with plenty of tender and emotional moments and a beautiful message about learning to love and accept yourself. 
 Sawyer Knight is a world-famous musician who longs for people to see the real him and not just his rock-star stage persona. He has very little to do with his mother, and had an abusive stepfather who was only interested in Sawyer's fame as a musician. He hasn't spoken to his best friend Jake since they were teenagers, when Sawyer could not deal with Jake making his true feelings known for Sawyer. 
 Jake has followed Sawyer's career and is the only person who has ever really known the real Sawyer. He comes back into Sawyer's life as his bodyguard and is still very much in love with Sawyer. Now he just has to convince Sawyer that they belong together. The chemistry between these two is literally explosive and burns up the pages! I absolutely fell in love with Jake and his bossy, dominating ways. He cannot stay away from Sawyer, but will Sawyer admit his true feelings for Jake? 
 This book is told in dual POV's which I thought worked great. There is a side plot involving death threats to the band but to me, it is the scorching hot sex scenes between Jake and Sawyer that made this book come alive. Nicola Haken is an incredibly talented writer and I devoured this book almost in one sitting. There is also a beautiful love story at the heart of this book and I was sad to see Jake and Sawyer's story end! I can't wait to read Ryder's story, which is coming up next. 
 (ARC provided by the author in return for an honest review.)",Thu Apr 24 20:09:12 -0700 2014,Mon Jun 30 05:01:16 -0700 2014,Sun Jun 29 00:00:00 -0700 2014,Sun Jun 29 00:00:00 -0700 2014,1,0
01ec1a320ffded6b2dd47833f2c8e4fb,21856443,780843773688c854f2ce5cbddb11907a,4,"(Reviewed by Cathy for The Book Bellas) I was really surprised how much I liked this book. From the start, I was having palpitations. You know when you're reading and you're waiting for a disaster to happen? That was me. I empathized with the main character right from the Prologue. This is my kind of book - Louis is 30, wealthy, hot, a womanizer with a really foul mouth. What more can you ask for? Emily is 18 years old and meets Louis while filling in as a waitress for her sister's catering job. She can't keep her eyes off this magnetic man, who has every women salivating for him. She notices that his eyes are following her the entire time. But he just leaves that night without saying a word to her. Her obsession starts from that day. All she does is fantasze about him. Louis hired her sister's company for more parties. She find out it's him and signs up to work the jobs. Louis approaches her and lets her know how he can't stop thinking about her, and how much he wants her. They go out for coffee and dinner but he is so cocky that she sets him straight, and from there on he switches because he realizes just because she's young, she's not a push over. Their obsession for each grows, they can't be without each other. They are consumed with one another. She lives for only him. He changes his lifestyle for her, stops sleeping around and breaks up the the ""boys"", his best friends. 
 Will his past interfere, and her insecurities doom them? 
 The sex scenes were great. I was so hot the entire read! The ending felt a little forced but all in all Love in Rewind is really worth reading. I have recommended it to all my friends! I give it a 4 - 4.5 stars.",Wed Apr 23 19:14:30 -0700 2014,Sun May 25 07:50:05 -0700 2014,,,1,0
01ec1a320ffded6b2dd47833f2c8e4fb,21405545,26f5f52154198127065fc7aae98dd0e6,5,"One word: glorious! 
 Thank the gods for Mia Sheridan! Becoming Calder is so very beautiful, my heart was overflowing in some parts, and breaking in others. This story is completely original and the characters are so brave and honest, that I was lost in this book from beginning to end. 
 Calder and Eden's story is very unconventional and is very painful in parts. But their bond is so strong and passionate, that I just knew that they would be able to withstand any heartache and pain that came their way. I feel very strongly about the type of ""community"" that Eden and Calder lived in, and many scenes were almost too painful to read. I feel that the author absolutely nailed the psychological and physical abuse so accurately that it blew me away. This story unfolds layer by layer, with the reader joining in Calder's slowly dawning realization that he and his family did NOT, in fact, live in a paradise. 
 ""We hadn't chosen this life. It had chosen us."" 
 Calder and Eden's love is almost magical. But there is plenty of off-the-charts heat and longing between them to satisfy every contemporary romance reader. The story has tons of twists and turns and there are so many obstacles thrown at Calder and Eden that I was afraid they wouldn't survive. 
 ""Where do you find your strength, Morning Glory, he had asked me. 
 From you, I had said, smiling and pulling him close."" 
 Try to read this book without reading too many reviews with spoilers. Becoming Calder is passionate, refreshingly original and completely satisfying. A must-read!! 
 (*ARC provided by the author in return for an honest review.)",Wed Apr 23 11:54:26 -0700 2014,Mon Oct 06 15:48:57 -0700 2014,Tue Sep 16 00:00:00 -0700 2014,Mon Sep 13 00:00:00 -0700 2010,4,2
01ec1a320ffded6b2dd47833f2c8e4fb,21956060,9663cd787f0d229213d0a7c47b87f4a8,5,"5++ stars!! Stayed up all night reading!! Many thanks to the author for the ARC because once I started reading, I absolutely could not put it down. Karissa is a poor college student, struggling in particular with a Philosophy class. The professor is a jerk and if she gets a low grade in the class, she will lose her scholarship. 
 Naz and Clarissa meet by chance outside the classroom when he stops to pay a visit to her professor. He is the quintessential bad boy, but a wealthy one, and slowly begins to sweep Karissa off her feet. She leads a very quiet and simple life, and finds herself falling hard for the incredibly sexy and overwhelming Naz. This is NOT the standard innocent-girl-meets-older-rich-guy trope, instead there are INCREDIBLE twists and some scorching hot sex!! 
 Naz is a bad boy but he really does treat Karissa like a princess. There is an undercurrent of uneasiness and dread during this book but it is not until the last part of the book that the incredibly shocking plot twists are revealed. I can't wait for the next book, and as for Naz, ""Well, step aside, ladies, this one's on me!""",Mon Apr 21 08:50:44 -0700 2014,Sat May 03 12:31:14 -0700 2014,Sun Apr 27 00:00:00 -0700 2014,Sat Apr 26 00:00:00 -0700 2014,3,2
01ec1a320ffded6b2dd47833f2c8e4fb,21943866,1fa1e066251a05a16f0492d100345fd2,5,"WOW! If the rest of the Bend Anthology is this smoking hot and unexpected, then it will become one of my favorite reads of 2014. UnRaveled is darkly delicious, sensual, highly erotic and very, very sexy. This is not your usual erotica story, it is has some absolutely yummy twists and turns that satisfied even this most jaded of dark erotica readers. Ms. Bromberg has devoted as much thought and care to this novella as she does to her full-length series. This is no Driven, this is a completely separate, new story from an extremely talented writer. Dive right in, ladies, the water is HOT!!",Thu Apr 17 11:06:43 -0700 2014,Wed May 07 09:16:22 -0700 2014,Tue May 06 00:00:00 -0700 2014,Tue May 06 00:00:00 -0700 2014,2,0
01ec1a320ffded6b2dd47833f2c8e4fb,20876097,6f7b1ca7bbb7d45b8cd5439f925bae31,4,"Emma Chase is one of my favorite contemporary romance authors and I absolutely loved getting a Drew POV. Ms. Chase is a master (mistress?) at writing a sexy, sarcastic and funny male POV, and Tied does not disappoint! Drew is funny, smart, honest and totally lovable. 
 Drew and Kate and their friends all take a trip to Las Vegas before their wedding. And of course there's a million ways that this trip could go south. One of my favorite things about this series is how the characters speak directly to the reader, and Tied delivers all of the things I adore about this series plus more. It's funny, poignant and sexy, all in one. And there are some really beautiful sentiments about marriage and commitment, too. Awwww! 
 This is a light, easy, totally fun read, and is a delicious end to a beloved series. I am going to miss Drew and Kate!! 
 (*ARC provided by the publisher in return for an honest review.)",Wed Apr 16 18:37:33 -0700 2014,Thu Nov 06 04:54:12 -0800 2014,Tue Oct 07 00:00:00 -0700 2014,Sun Oct 05 00:00:00 -0700 2014,8,2
01ec1a320ffded6b2dd47833f2c8e4fb,20572758,b033a6cd9020a164e03c356a9c9e7e81,3,Review to follow.,Tue Apr 15 00:32:43 -0700 2014,Sat May 03 07:41:16 -0700 2014,Fri May 02 00:00:00 -0700 2014,Thu May 01 00:00:00 -0700 2014,0,0
01ec1a320ffded6b2dd47833f2c8e4fb,21795430,c9dcaf2fb0aed1085c98761e1c55f519,5,"6 STARS!!!! 
 This book HOOKED me from the first page until the very end. The author has given me another great love with M, and the story to me was every bit as gripping and gut-wrenching as Jesse and Ava's story. I was SO excited to read an early copy of this book!! One Night: Promised is a 6-star read for me and it is NOT to be missed. 
 Livy is a very relatable woman, a bit of an underachiever but working hard to put her past dysfunctional family life behind her. She leads a rather quiet and sad life. At first, she resists the mysterious stranger who visits her coffee shop, but M is nothing if not persistent and she finds herself accepting his very risky proposition - spend just one glorious night together. 
 ""I know a bad thing when I see it, and standing behind me is a man who could crush my logic."" 
 M is HOT and if you think this is a standard romance story, you are WRONG. M is nuanced, damaged, and yes, ultimately very lovable and Livy falls hard. This book has a TON of twists and heart-stopping turns so this review will be spoiler-free. The story is filled with fantastic, memorable characters including a wonderful supporting cast of friends and the amazing, funny and incorrigible Nan, Livy's grandmother. 
 Livy has blocked off her emotions for a very long time but she cannot resist M's no-strings-attached proposition. He makes her feel alive, BUT she does push back at certain points in the story which I found to be very believable and true to her character. M has many, many faults, and he turns out to be a very flawed, very human character. I fell in love with him immediately. 
 ""I've always tried to keep my life simple, but now I'm craving a complication - a tall, dark-haired, mysterious complication."" 
 I absolutely LOVED the gentlemanly, ""formal"" side of M. It fit in perfectly with his personality. This book has a slow build to it but you will be generously rewarded by sticking to the story. The author 
 thrilled me to my very soul by the end of the book. M to me is a actually a very loving person, wrapped up in a stunningly handsome, rather cold exterior. He makes makes a real effort to be close to Livy, to treasure her and care for her in his own way. 
 ""Beautiful things should be savored, Livy, not rushed."" 
 Overall, One Night: Promised is one of my top reads of the year so far. I absolutely cannot wait for November!! 
 ""Each and every moment will be etched on that beautiful mind of yours forever. Every kiss. Every touch. Every word."" 
 *ARC provided by the publisher in return for an honest review. 
 Check out our interview with Jodi Ellen Malpas at The Book Bellas",Sun Apr 13 08:36:41 -0700 2014,Tue Aug 05 07:48:24 -0700 2014,Thu Jul 31 00:00:00 -0700 2014,Mon Jul 28 00:00:00 -0700 2014,6,2
01ec1a320ffded6b2dd47833f2c8e4fb,22361144,cd39d21a5c93eb64df9b9b36d931d595,5,"Joint review for this one. Cathy: 
 5 stars!! 
 Jodi Ellen Malpas is a genius at making you feel sorry for her Alpha male even though he is so f*****d up, and knowing the heroine should RUN not walk the other way! I wanted Livy to stay and fight for Miller. And the author's phrasing is absolutely epic. I fell in love with the characters all over again in this book and wanted more. 
 I adored One Night Denied. I felt that Ms. Malpas really tapped into Miller's emotions and even though I believe that we really don't know his whole story yet, I was okay with the parts of his past that the author revealed. I loved this book even more than the first one and I cannot wait for the third book. 
 Ellen: 
 4.5 stars!! 
 I absolutely fell in love with Miller Hart all over again. This book begins right after Book 1 so there will be no spoilers here. The passion and the intensity that Miller feels for Livy were the best parts of the book for me. My heart broke for him in this book, and I was praying that Livy would get beyond her own painful past and let Miller love her. This is a man truly and deeply in love and he would let nothing and no one stand in his way. That is one of the many things that I love about the author's tortured heroes. 
 ""I'm madly fascinated by you, Olivia Taylor. You fill my dark world with light and my hollow heart with feelings. I've persistently informed you that I'll never go down easily."" 
 While I was not as obsessed with this book as I was with One Night: Promised, I absolutely loved it and I am very impatiently waiting for the next installment in Miller and Livy's story. Jodi Ellen Malpas remains one of my favorite contemporary romance authors and I treasure every word she writes. 
 (Thanks to the publisher for an ARC of One Night: Denied)",Sun Apr 13 08:36:01 -0700 2014,Sat Nov 15 08:22:10 -0800 2014,Thu Nov 13 00:00:00 -0800 2014,Wed Nov 12 00:00:00 -0800 2014,4,0
01ec1a320ffded6b2dd47833f2c8e4fb,18211781,c59be9c8c6e8dc94faaa77964aed3042,4,"If you love a hard-working, sexy but sweet cowboy and a feisty heroine, you will love Rising Assets! This was my first book by Rebecca Zanetti and I loved it! Although Rising Assets is part of a series, you can definitely read it as a standalone. 
 Colt and Melanie have been close friends since they were very young. Life has not been easy for Mel but she is too proud to turn to Colt for any help. No need - Colt steps right in when he sees Mel struggling to work three jobs. He has a great plan for a new business venture but along they way, the friends start to see each other in a different way. And who can resist a sexy Alpha cowboy who's smart and driven at business?? 
 ""If you're not smart enough to take care of yourself, you damn well do take orders from me."" 
 He stepped into her space. ""If I had really spanked you, darlin', you'd know it."" 
 Colt is one hot cowboy who never really wanted more than a one-night stand and Mel is looking for stability and a happy ending. Can they make their incredible chemistry last? Rising Assets is a hot, sexy and fairly quick read featuring a bunch of Alpha males who know how to take charge. I absolutely loved the characters and the storyline. The ending left me breathless and I can't wait to read more from Ms. Zanetti! 
 (ARC provided by the publisher in return for an honest review.)",Mon Apr 07 17:26:30 -0700 2014,Fri Apr 11 06:59:33 -0700 2014,Tue Apr 08 00:00:00 -0700 2014,Mon Apr 07 00:00:00 -0700 2014,0,1
01ec1a320ffded6b2dd47833f2c8e4fb,21805408,094259f203c8c3960c74327d74b6374e,3,Good debut from this author. Review to come!,Sun Apr 06 21:16:30 -0700 2014,Mon Jun 30 18:42:46 -0700 2014,Thu Jun 26 00:00:00 -0700 2014,Tue Jun 24 00:00:00 -0700 2014,1,0
01ec1a320ffded6b2dd47833f2c8e4fb,21827600,fe14344723e0d0cbf1e32dde5fef5a9b,5,"Fantastic story for fans of dark romance!! 
 Torrent took me by surprise and didn't let go of my heart until the last word. I need Book #2! Rafe is one of the most dangerous but most sympathetic characters I've come across in a long time. I can absolutely see why Alex has been in love with him since she was a young girl. She has lived a very rough life, perfect from the outside but tortured behind closed doors. She has had to endure unimaginable abuse, both emotional and physical. 
 Heed the warnings on this book, the story is a rough one, but it is incredibly well-written, totally sexy and has a fantastic, creative plot. I loved the dual POV's which were a great way to garner sympathy for even an unsympathetic character. This is a story of obsession, lust, love and revenge, and I loved every word. Gemma James has now become a 1-click author for me. She has created a world that I did not want to leave once I finished Torrent, and isn't that the best form of escapism? 
 The ending will leave you reeling and dying for the next book in this series. Not sure I can wait until release and I have already ordered the next book! I am not giving anything away as far as the plot goes because Torrent should be enjoyed without knowing any plot spoilers. Grab this one if you are a fan of dark, sexy reads with a strong Alpha male, you will not be disappointed. 
 *ARC provided by the author in return for an honest review.*",Thu Apr 03 09:38:31 -0700 2014,Tue Jul 22 07:13:54 -0700 2014,Sat Jul 19 00:00:00 -0700 2014,Fri Jul 18 00:00:00 -0700 2014,0,0
